,longitude,variable,value
26247,-913.53,lnwpred_longqCILO,4.770320681
26248,-913.908,lnwpred_longqCILO,4.774381799
26249,-913.603,lnwpred_longqCILO,4.771192243
26250,-912.933,lnwpred_longqCILO,4.761759871
26251,-912.954,lnwpred_longqCILO,4.76210321
26252,-912.772,lnwpred_longqCILO,4.759024636
26253,-912.75,lnwpred_longqCILO,4.758636638
26254,-912.758,lnwpred_longqCILO,4.758778112
26255,-912.74,lnwpred_longqCILO,4.758459165
26256,-914.4462,lnwpred_longqCILO,4.777989475
26257,-917.745,lnwpred_longqCILO,4.727912958
26258,-914.646,lnwpred_longqCILO,4.778579198
26259,-913.566,lnwpred_longqCILO,4.770755516
26260,-917.263,lnwpred_longqCILO,4.742856219
26261,-914.646,lnwpred_longqCILO,4.778579198
26262,-914.269,lnwpred_longqCILO,4.777112876
26263,-914.269,lnwpred_longqCILO,4.777112876
26264,-917.563,lnwpred_longqCILO,4.733825136
26265,-913.459,lnwpred_longqCILO,4.769434969
26266,-914.467,lnwpred_longqCILO,4.778070987
26267,-913.413,lnwpred_longqCILO,4.768841532
26268,-915.002,lnwpred_longqCILO,4.778516263
26269,-913.264,lnwpred_longqCILO,4.766815565
26270,-912.892,lnwpred_longqCILO,4.761080587
26271,-909.208,lnwpred_longqCILO,4.644059605
26272,-913.045,lnwpred_longqCILO,4.763555654
26273,-917.822,lnwpred_longqCILO,4.725315634
26274,-914.691,lnwpred_longqCILO,4.778651452
26275,-914.608,lnwpred_longqCILO,4.778500673
26276,-915.3605,lnwpred_longqCILO,4.776937093
26277,-915.358,lnwpred_longqCILO,4.77695351
26278,-915.358,lnwpred_longqCILO,4.77695351
26279,-915.358,lnwpred_longqCILO,4.77695351
26280,-913.262,lnwpred_longqCILO,4.766787247
26281,-916.2340641,lnwpred_longqCILO,4.766537917
26282,-915.134,lnwpred_longqCILO,4.778115047
26283,-914.934,lnwpred_longqCILO,4.778642057
26284,-913.805,lnwpred_longqCILO,4.77338924
26285,-912.742,lnwpred_longqCILO,4.758494708
26286,-914.063,lnwpred_longqCILO,4.775702154
26287,-912.1589363,lnwpred_longqCILO,4.7468784
26288,-913.811,lnwpred_longqCILO,4.773449525
26289,-913.811,lnwpred_longqCILO,4.773449525
26290,-913.811,lnwpred_longqCILO,4.773449525
26291,-913.811,lnwpred_longqCILO,4.773449525
26292,-919.879,lnwpred_longqCILO,4.636126508
26293,-913.939,lnwpred_longqCILO,4.774662868
26294,-915.173,lnwpred_longqCILO,4.777956507
26295,-914.591,lnwpred_longqCILO,4.778460334
26296,-918.04,lnwpred_longqCILO,4.717659066
26297,-916.439,lnwpred_longqCILO,4.762771628
26298,-914.913,lnwpred_longqCILO,4.778669935
26299,-913.273,lnwpred_longqCILO,4.766942367
26300,-914.693,lnwpred_longqCILO,4.778654087
26301,-913.193,lnwpred_longqCILO,4.765795235
26302,-913.371,lnwpred_longqCILO,4.768286402
26303,-914.567,lnwpred_longqCILO,4.778397957
26304,-916.436,lnwpred_longqCILO,4.762830278
26305,-916.344,lnwpred_longqCILO,4.764578605
26306,-914.548,lnwpred_longqCILO,4.778344217
26307,-914.548,lnwpred_longqCILO,4.778344217
26308,-914.396,lnwpred_longqCILO,4.777774038
26309,-912.809,lnwpred_longqCILO,4.759669408
26310,-914.627,lnwpred_longqCILO,4.778541948
26311,-913.6,lnwpred_longqCILO,4.771157213
26312,-914.3527,lnwpred_longqCILO,4.777567087
26313,-914.3527,lnwpred_longqCILO,4.777567087
26314,-914.894,lnwpred_longqCILO,4.778690651
26315,-913.105,lnwpred_longqCILO,4.764481923
26316,-913.457,lnwpred_longqCILO,4.769409487
26317,-913.461975,lnwpred_longqCILO,4.769472846
26318,-912.656,lnwpred_longqCILO,4.756939804
26319,-913.451,lnwpred_longqCILO,4.769332849
26320,-914.139,lnwpred_longqCILO,4.776269797
26321,-912.372,lnwpred_longqCILO,4.75142029
26322,-914.7247314,lnwpred_longqCILO,4.778690651
26323,-913.243,lnwpred_longqCILO,4.766517425
26324,-914.677,lnwpred_longqCILO,4.778631424
26325,-914.486,lnwpred_longqCILO,4.778141346
26326,-919.418,lnwpred_longqCILO,4.659354921
26327,-912.657,lnwpred_longqCILO,4.756958222
26328,-913.542,lnwpred_longqCILO,4.770466679
26329,-914.928,lnwpred_longqCILO,4.77865057
26330,-916.015,lnwpred_longqCILO,4.770014586
26331,-916.172,lnwpred_longqCILO,4.767581002
26332,-913.6632919,lnwpred_longqCILO,4.771881616
26333,-915.76,lnwpred_longqCILO,4.773333306
26334,-915.166,lnwpred_longqCILO,4.777986338
26335,-914.158,lnwpred_longqCILO,4.776403198
26336,-914.678,lnwpred_longqCILO,4.778632887
26337,-914.553,lnwpred_longqCILO,4.778358751
26338,-916.815,lnwpred_longqCILO,4.75460721
26339,-914.445,lnwpred_longqCILO,4.777984628
26340,-913.346,lnwpred_longqCILO,4.767949941
26341,-914.548,lnwpred_longqCILO,4.778344217
26342,-915.099,lnwpred_longqCILO,4.778241775
26343,-914.476,lnwpred_longqCILO,4.778104764
26344,-914.532,lnwpred_longqCILO,4.778295809
26345,-915.0621,lnwpred_longqCILO,4.778359425
26346,-915.6833649,lnwpred_longqCILO,4.774176015
26347,-916.775,lnwpred_longqCILO,4.755551172
26348,-914.771,lnwpred_longqCILO,4.778723353
26349,-914.918,lnwpred_longqCILO,4.778663724
26350,-913.7107849,lnwpred_longqCILO,4.772404711
26351,-914.351,lnwpred_longqCILO,4.777558593
26352,-914.921,lnwpred_longqCILO,4.778659925
26353,-913.085,lnwpred_longqCILO,4.764175929
26354,-914.747,lnwpred_longqCILO,4.778709391
26355,-915.1297569,lnwpred_longqCILO,4.778131217
26356,-914.474,lnwpred_longqCILO,4.778097339
26357,-913.358,lnwpred_longqCILO,4.768112018
26358,-913.472,lnwpred_longqCILO,4.769599876
26359,-914.944,lnwpred_longqCILO,4.778627005
26360,-914.633,lnwpred_longqCILO,4.778554167
26361,-913.45,lnwpred_longqCILO,4.769320059
26362,-915.856,lnwpred_longqCILO,4.772176615
26363,-914.22,lnwpred_longqCILO,4.77681445
26364,-913.851,lnwpred_longqCILO,4.773843544
26365,-914.422,lnwpred_longqCILO,4.777888922
26366,-914.695,lnwpred_longqCILO,4.778656722
26367,-913.769,lnwpred_longqCILO,4.773021511
26368,-913.357,lnwpred_longqCILO,4.76809856
26369,-919.444,lnwpred_longqCILO,4.658094322
26370,-913.451,lnwpred_longqCILO,4.769332849
26371,-909.788,lnwpred_longqCILO,4.670424868
26372,-917.293,lnwpred_longqCILO,4.741994016
26373,-915.137,lnwpred_longqCILO,4.778103495
26374,-914.406,lnwpred_longqCILO,4.777819014
26375,-915.094,lnwpred_longqCILO,4.778258623
26376,-913.461,lnwpred_longqCILO,4.769460456
26377,-912.612,lnwpred_longqCILO,4.756123641
26378,-913.485,lnwpred_longqCILO,4.76976364
26379,-913.6632919,lnwpred_longqCILO,4.771881616
26380,-913.718,lnwpred_longqCILO,4.772482587
26381,-913.756,lnwpred_longqCILO,4.772886175
26382,-912.963,lnwpred_longqCILO,4.762249445
26383,-913.634,lnwpred_longqCILO,4.771550217
26384,-914.789,lnwpred_longqCILO,4.778729447
26385,-914.591,lnwpred_longqCILO,4.778460334
26386,-914.609,lnwpred_longqCILO,4.778502922
26387,-914.6,lnwpred_longqCILO,4.778482129
26388,-916.015,lnwpred_longqCILO,4.770014586
26389,-914.792,lnwpred_longqCILO,4.778730144
26390,-914.711,lnwpred_longqCILO,4.77867623
26391,-914.792,lnwpred_longqCILO,4.778730144
26392,-914.579,lnwpred_longqCILO,4.778429941
26393,-912.465,lnwpred_longqCILO,4.753293836
26394,-919.379,lnwpred_longqCILO,4.661234762
26395,-914.948,lnwpred_longqCILO,4.778620614
26396,-914.404,lnwpred_longqCILO,4.777810105
26397,-913.485,lnwpred_longqCILO,4.76976364
26398,-914.236,lnwpred_longqCILO,4.776914501
26399,-913.773,lnwpred_longqCILO,4.773062888
26400,-913.69,lnwpred_longqCILO,4.772177961
26401,-913.458,lnwpred_longqCILO,4.769422271
26402,-915.005,lnwpred_longqCILO,4.778509472
26403,-912.837,lnwpred_longqCILO,4.760150896
26404,-915.05,lnwpred_longqCILO,4.778394439
26405,-918.557,lnwpred_longqCILO,4.697758543
26406,-911.177,lnwpred_longqCILO,4.72117076
26407,-913.34,lnwpred_longqCILO,4.767868573
26408,-913.446,lnwpred_longqCILO,4.769268805
26409,-913.315,lnwpred_longqCILO,4.767526707
26410,-913.314,lnwpred_longqCILO,4.767512901
26411,-913.312,lnwpred_longqCILO,4.767485345
26412,-914.329,lnwpred_longqCILO,4.777445716
26413,-914.431,lnwpred_longqCILO,4.777927
26414,-914.431,lnwpred_longqCILO,4.777927
26415,-914.431,lnwpred_longqCILO,4.777927
26416,-912.664,lnwpred_longqCILO,4.757086729
26417,-913.467,lnwpred_longqCILO,4.769536595
26418,-912.659,lnwpred_longqCILO,4.756994936
26419,-915.135,lnwpred_longqCILO,4.778111221
26420,-919.393,lnwpred_longqCILO,4.660561475
26421,-918.138,lnwpred_longqCILO,4.714073219
26422,-920.416,lnwpred_longqCILO,4.606716372
26423,-913.414,lnwpred_longqCILO,4.768854573
26424,-915.185,lnwpred_longqCILO,4.777904076
26425,-914.7040565,lnwpred_longqCILO,4.778668089
26426,-913.3573965,lnwpred_longqCILO,4.768103921
26427,-913.493,lnwpred_longqCILO,4.769863728
26428,-913.426,lnwpred_longqCILO,4.769010771
26429,-914.487,lnwpred_longqCILO,4.778144968
26430,-914.548,lnwpred_longqCILO,4.778344217
26431,-914.389,lnwpred_longqCILO,4.777741866
26432,-914.379,lnwpred_longqCILO,4.777695112
26433,-912.955,lnwpred_longqCILO,4.762119518
26434,-915.182,lnwpred_longqCILO,4.777917278
26435,-914.457,lnwpred_longqCILO,4.778032306
26436,-913.259,lnwpred_longqCILO,4.766744828
26437,-918.008,lnwpred_longqCILO,4.718810744
26438,-916.424,lnwpred_longqCILO,4.763063901
26439,-914.889,lnwpred_longqCILO,4.778695414
26440,-915.175,lnwpred_longqCILO,4.777947854
26441,-913.603,lnwpred_longqCILO,4.771192243
26442,-915.064,lnwpred_longqCILO,4.778353753
26443,-909.49108,lnwpred_longqCILO,4.657312417
26444,-914.381,lnwpred_longqCILO,4.777704533
26445,-914.554,lnwpred_longqCILO,4.778361604
26446,-920.168,lnwpred_longqCILO,4.620614416
26447,-915.58,lnwpred_longqCILO,4.775198849
26448,-912.879,lnwpred_longqCILO,4.760862767
26449,-912.755,lnwpred_longqCILO,4.75872515
26450,-915.103,lnwpred_longqCILO,4.778227994
26451,-912.174,lnwpred_longqCILO,4.747211109
26452,-915.246,lnwpred_longqCILO,4.777610389
26453,-913.851,lnwpred_longqCILO,4.773843544
26454,-912.489,lnwpred_longqCILO,4.7537668
26455,-914.195,lnwpred_longqCILO,4.776653038
26456,-913.7759209,lnwpred_longqCILO,4.773093019
26457,-913.349,lnwpred_longqCILO,4.767990583
26458,-915.427,lnwpred_longqCILO,4.776472731
26459,-912.691,lnwpred_longqCILO,4.757579063
26460,-913.404,lnwpred_longqCILO,4.768723632
26461,-913.0422,lnwpred_longqCILO,4.763511822
26462,-920.044,lnwpred_longqCILO,4.627360068
26463,-914.695,lnwpred_longqCILO,4.778656722
26464,-911.754,lnwpred_longqCILO,4.737252001
26465,-913.187,lnwpred_longqCILO,4.765707388
26466,-915.264,lnwpred_longqCILO,4.77751511
26467,-914.802,lnwpred_longqCILO,4.778731579
26468,-919.452,lnwpred_longqCILO,4.657705231
26469,-912.405,lnwpred_longqCILO,4.752092576
26470,-914.357,lnwpred_longqCILO,4.777588556
26471,-914.024,lnwpred_longqCILO,4.775390166
26472,-920.047,lnwpred_longqCILO,4.627198461
26473,-913.492,lnwpred_longqCILO,4.769851262
26474,-914.237,lnwpred_longqCILO,4.776920647
26475,-914.685,lnwpred_longqCILO,4.778643106
26476,-914.511,lnwpred_longqCILO,4.778228135
26477,-913.42,lnwpred_longqCILO,4.768932816
26478,-913.366,lnwpred_longqCILO,4.768219483
26479,-913.875,lnwpred_longqCILO,4.774073527
26480,-913.1505769,lnwpred_longqCILO,4.765168772
26481,-914.433,lnwpred_longqCILO,4.777935354
26482,-913.845,lnwpred_longqCILO,4.773785338
26483,-914.278,lnwpred_longqCILO,4.777165094
26484,-915.126,lnwpred_longqCILO,4.778145309
26485,-913.802,lnwpred_longqCILO,4.773359028
26486,-913.802,lnwpred_longqCILO,4.773359028
26487,-913.802,lnwpred_longqCILO,4.773359028
26488,-913.802,lnwpred_longqCILO,4.773359028
26489,-913.802,lnwpred_longqCILO,4.773359028
26490,-914.428,lnwpred_longqCILO,4.777914396
26491,-913.216,lnwpred_longqCILO,4.766129561
26492,-914.497,lnwpred_longqCILO,4.778180356
26493,-914.254,lnwpred_longqCILO,4.777024064
26494,-914.737,lnwpred_longqCILO,4.77870168
26495,-914.17,lnwpred_longqCILO,4.776485665
26496,-913.346,lnwpred_longqCILO,4.767949941
26497,-914.357,lnwpred_longqCILO,4.777588556
26498,-913.262,lnwpred_longqCILO,4.766787247
26499,-914.268,lnwpred_longqCILO,4.777107001
26500,-914.486,lnwpred_longqCILO,4.778141346
26501,-914.967,lnwpred_longqCILO,4.778587838
26502,-913.379,lnwpred_longqCILO,4.7683931
26503,-913.369,lnwpred_longqCILO,4.768259654
26504,-914.967,lnwpred_longqCILO,4.778587838
26505,-914.083,lnwpred_longqCILO,4.775856751
26506,-912.419,lnwpred_longqCILO,4.752375292
26507,-913.16,lnwpred_longqCILO,4.765309032
26508,-912.784,lnwpred_longqCILO,4.759234815
26509,-914.737,lnwpred_longqCILO,4.77870168
26510,-914.525,lnwpred_longqCILO,4.778273815
26511,-914.831,lnwpred_longqCILO,4.778729269
26512,-914.541,lnwpred_longqCILO,4.778323391
26513,-914.581,lnwpred_longqCILO,4.778435083
26514,-913.499,lnwpred_longqCILO,4.769938542
26515,-913.545,lnwpred_longqCILO,4.770503009
26516,-914.904,lnwpred_longqCILO,4.778680277
26517,-914.315,lnwpred_longqCILO,4.777371279
26518,-914.4554138,lnwpred_longqCILO,4.778026144
26519,-914.1506,lnwpred_longqCILO,4.776351651
26520,-910.29,lnwpred_longqCILO,4.690767218
26521,-913.929,lnwpred_longqCILO,4.774573134
26522,-912.677,lnwpred_longqCILO,4.757324438
26523,-913.19,lnwpred_longqCILO,4.765751314
26524,-913.343,lnwpred_longqCILO,4.767909298
26525,-913.343,lnwpred_longqCILO,4.767909298
26526,-913.296,lnwpred_longqCILO,4.767263919
26527,-913.343,lnwpred_longqCILO,4.767909298
26528,-914.509,lnwpred_longqCILO,4.778221407
26529,-915.677,lnwpred_longqCILO,4.774242768
26530,-911.649,lnwpred_longqCILO,4.734536072
26531,-914.955,lnwpred_longqCILO,4.778609063
26532,-911.789,lnwpred_longqCILO,4.738136912
26533,-914.3384933,lnwpred_longqCILO,4.777495
26534,-915.547,lnwpred_longqCILO,4.775497834
26535,-914.54,lnwpred_longqCILO,4.778320351
26536,-912.592,lnwpred_longqCILO,4.755747965
26537,-914.716,lnwpred_longqCILO,4.778681711
26538,-912.633,lnwpred_longqCILO,4.756514942
26539,-912.787,lnwpred_longqCILO,4.759287194
26540,-914.497,lnwpred_longqCILO,4.778180356
26541,-911.7307345,lnwpred_longqCILO,4.736658138
26542,-915.229,lnwpred_longqCILO,4.777696728
26543,-914.546,lnwpred_longqCILO,4.778338307
26544,-914.372,lnwpred_longqCILO,4.77766167
26545,-915.15,lnwpred_longqCILO,4.778052235
26546,-916.628,lnwpred_longqCILO,4.758867287
26547,-913.57,lnwpred_longqCILO,4.770803183
26548,-913.397,lnwpred_longqCILO,4.768631544
26549,-913.393,lnwpred_longqCILO,4.768578745
26550,-916.6112015,lnwpred_longqCILO,4.759230793
26551,-915.45,lnwpred_longqCILO,4.776299553
26552,-913.7948,lnwpred_longqCILO,4.773286135
26553,-915.076,lnwpred_longqCILO,4.778317028
26554,-914.59854,lnwpred_longqCILO,4.778478586
26555,-913.311,lnwpred_longqCILO,4.767471578
26556,-914.393,lnwpred_longqCILO,4.777760324
26557,-915.048,lnwpred_longqCILO,4.778400064
26558,-915.092,lnwpred_longqCILO,4.7782653
26559,-914.23,lnwpred_longqCILO,4.776877261
26560,-914.231,lnwpred_longqCILO,4.776883448
26561,-914.242,lnwpred_longqCILO,4.77695134
26562,-911.7652726,lnwpred_longqCILO,4.737538097
26563,-915.5968666,lnwpred_longqCILO,4.775040908
26564,-914.027,lnwpred_longqCILO,4.775414649
26565,-914.558,lnwpred_longqCILO,4.778373014
26566,-914.599,lnwpred_longqCILO,4.778479718
26567,-912.604,lnwpred_longqCILO,4.755973707
26568,-912.862,lnwpred_longqCILO,4.760576144
26569,-912.821,lnwpred_longqCILO,4.759876476
26570,-913.963,lnwpred_longqCILO,4.774874687
26571,-913.564,lnwpred_longqCILO,4.770731598
26572,-914.758,lnwpred_longqCILO,4.7787166
26573,-914.514,lnwpred_longqCILO,4.778238118
26574,-914.9784,lnwpred_longqCILO,4.778566116
26575,-912.3221,lnwpred_longqCILO,4.750387989
26576,-914.298,lnwpred_longqCILO,4.777278267
26577,-918.367,lnwpred_longqCILO,4.705352441
26578,-913.065,lnwpred_longqCILO,4.763867203
26579,-914.119,lnwpred_longqCILO,4.776125672
26580,-912.509,lnwpred_longqCILO,4.754157649
26581,-916.165,lnwpred_longqCILO,4.767695772
26582,-915.297,lnwpred_longqCILO,4.777330219
26583,-916.169,lnwpred_longqCILO,4.767630283
26584,-913.67,lnwpred_longqCILO,4.771956565
26585,-912.548,lnwpred_longqCILO,4.754911211
26586,-915.196,lnwpred_longqCILO,4.777854425
26587,-913.735,lnwpred_longqCILO,4.772664555
26588,-914.903,lnwpred_longqCILO,4.778681408
26589,-913.591,lnwpred_longqCILO,4.771051698
26590,-913.772,lnwpred_longqCILO,4.77305258
26591,-915.219,lnwpred_longqCILO,4.777745915
26592,-914.503,lnwpred_longqCILO,4.778201116
26593,-916.95,lnwpred_longqCILO,4.751291983
26594,-916.494,lnwpred_longqCILO,4.761677645
26595,-914.4554138,lnwpred_longqCILO,4.778026144
26596,-912.503,lnwpred_longqCILO,4.754040687
26597,-917.65,lnwpred_longqCILO,4.731039074
26598,-914.681,lnwpred_longqCILO,4.778637323
26599,-913.673,lnwpred_longqCILO,4.771989978
26600,-912.786,lnwpred_longqCILO,4.759269744
26601,-920.313,lnwpred_longqCILO,4.612554476
26602,-913.141,lnwpred_longqCILO,4.765025684
26603,-913.527,lnwpred_longqCILO,4.770284016
26604,-913.707,lnwpred_longqCILO,4.772363655
26605,-914.43768,lnwpred_longqCILO,4.777954739
26606,-913.593,lnwpred_longqCILO,4.771075256
26607,-913.621,lnwpred_longqCILO,4.771400994
26608,-914.761,lnwpred_longqCILO,4.778718318
26609,-913.448,lnwpred_longqCILO,4.769294446
26610,-915.067,lnwpred_longqCILO,4.778344703
26611,-920.327,lnwpred_longqCILO,4.611766461
26612,-920.372,lnwpred_longqCILO,4.609221797
26613,-920.337,lnwpred_longqCILO,4.61120254
26614,-920.349,lnwpred_longqCILO,4.610524636
26615,-920.356,lnwpred_longqCILO,4.610128616
26616,-912.826,lnwpred_longqCILO,4.759962432
26617,-915.435,lnwpred_longqCILO,4.776413208
26618,-912.533,lnwpred_longqCILO,4.754622725
26619,-914.836,lnwpred_longqCILO,4.77872788
26620,-912.691,lnwpred_longqCILO,4.757579063
26621,-914.764,lnwpred_longqCILO,4.778719961
26622,-913.535,lnwpred_longqCILO,4.770381643
26623,-913.4484,lnwpred_longqCILO,4.769299577
26624,-914.942,lnwpred_longqCILO,4.778630143
26625,-913.4484,lnwpred_longqCILO,4.769299577
26626,-913.4484,lnwpred_longqCILO,4.769299577
26627,-914.519,lnwpred_longqCILO,4.778254495
26628,-913.257,lnwpred_longqCILO,4.766716482
26629,-914.3428802,lnwpred_longqCILO,4.777517511
26630,-914.08,lnwpred_longqCILO,4.775833777
26631,-913.532,lnwpred_longqCILO,4.77034509
26632,-913.534,lnwpred_longqCILO,4.770369452
26633,-915.019,lnwpred_longqCILO,4.778476273
26634,-915.1786804,lnwpred_longqCILO,4.77793189
26635,-912.65,lnwpred_longqCILO,4.756829373
26636,-913.427,lnwpred_longqCILO,4.769023808
26637,-914.523,lnwpred_longqCILO,4.778267378
26638,-914.501,lnwpred_longqCILO,4.77819425
26639,-915.866,lnwpred_longqCILO,4.772049655
26640,-912.811,lnwpred_longqCILO,4.75970396
26641,-912.994,lnwpred_longqCILO,4.762748773
26642,-912.963,lnwpred_longqCILO,4.762249445
26643,-913.747,lnwpred_longqCILO,4.772791645
26644,-911.08,lnwpred_longqCILO,4.71818549
26645,-913.052,lnwpred_longqCILO,4.763665047
26646,-914.673,lnwpred_longqCILO,4.778625264
26647,-912.686,lnwpred_longqCILO,4.757488294
26648,-913.191,lnwpred_longqCILO,4.765765986
26649,-914.961,lnwpred_longqCILO,4.778598684
26650,-915.19,lnwpred_longqCILO,4.77788169
26651,-912.956,lnwpred_longqCILO,4.76213578
26652,-918.132,lnwpred_longqCILO,4.714295313
26653,-913.546,lnwpred_longqCILO,4.770515128
26654,-912.699,lnwpred_longqCILO,4.757723954
26655,-915.502,lnwpred_longqCILO,4.775884094
26656,-911.5883896,lnwpred_longqCILO,4.732926246
26657,-914.113,lnwpred_longqCILO,4.776081665
26658,-916.0339,lnwpred_longqCILO,4.769737233
26659,-913.623,lnwpred_longqCILO,4.771424032
26660,-916.316,lnwpred_longqCILO,4.765091138
26661,-914.389,lnwpred_longqCILO,4.777741866
26662,-913.459,lnwpred_longqCILO,4.769434969
26663,-913.847,lnwpred_longqCILO,4.773804789
26664,-912.966,lnwpred_longqCILO,4.762298037
26665,-913.058,lnwpred_longqCILO,4.763758497
26666,-914.479,lnwpred_longqCILO,4.778115844
26667,-914.315,lnwpred_longqCILO,4.777371279
26668,-914.329,lnwpred_longqCILO,4.777445716
26669,-914.613,lnwpred_longqCILO,4.778511917
26670,-914.328,lnwpred_longqCILO,4.777440415
26671,-913.356,lnwpred_longqCILO,4.768085084
26672,-914.333,lnwpred_longqCILO,4.777466549
26673,-913.042,lnwpred_longqCILO,4.763508695
26674,-913.543,lnwpred_longqCILO,4.770478804
26675,-913.424,lnwpred_longqCILO,4.768984839
26676,-914.36,lnwpred_longqCILO,4.777603357
26677,-913.683,lnwpred_longqCILO,4.772100818
26678,-914.469,lnwpred_longqCILO,4.77807855
26679,-913.2741,lnwpred_longqCILO,4.766957817
26680,-913.573,lnwpred_longqCILO,4.770838929
26681,-914.145,lnwpred_longqCILO,4.776312301
26682,-914.789,lnwpred_longqCILO,4.778729447
26683,-912.811,lnwpred_longqCILO,4.75970396
26684,-915.76,lnwpred_longqCILO,4.773333306
26685,-914.227,lnwpred_longqCILO,4.776858523
26686,-913.482,lnwpred_longqCILO,4.769725952
26687,-913.818,lnwpred_longqCILO,4.773519389
26688,-915.6,lnwpred_longqCILO,4.775011132
26689,-912.854,lnwpred_longqCILO,4.760440509
26690,-914.109,lnwpred_longqCILO,4.776052212
26691,-914.298,lnwpred_longqCILO,4.777278267
26692,-914.219,lnwpred_longqCILO,4.77680812
26693,-912.992,lnwpred_longqCILO,4.762716722
26694,-914.595,lnwpred_longqCILO,4.778470105
26695,-912.085,lnwpred_longqCILO,4.745219367
26696,-912.932,lnwpred_longqCILO,4.761743425
26697,-916.994,lnwpred_longqCILO,4.750168765
26698,-914.2092,lnwpred_longqCILO,4.776745485
26699,-915.004,lnwpred_longqCILO,4.778511733
26700,-914.699,lnwpred_longqCILO,4.778661903
26701,-914.577,lnwpred_longqCILO,4.778424743
26702,-914.721,lnwpred_longqCILO,4.77868691
26703,-913.54,lnwpred_longqCILO,4.770442419
26704,-912.816,lnwpred_longqCILO,4.759790269
26705,-913.463,lnwpred_longqCILO,4.76948588
26706,-914.169,lnwpred_longqCILO,4.776478887
26707,-914.677,lnwpred_longqCILO,4.778631424
26708,-914.649,lnwpred_longqCILO,4.778584755
26709,-919.3524013,lnwpred_longqCILO,4.662509229
26710,-914.706,lnwpred_longqCILO,4.778670421
26711,-914.297,lnwpred_longqCILO,4.777272681
26712,-913.456,lnwpred_longqCILO,4.769396775
26713,-914.675,lnwpred_longqCILO,4.778628366
26714,-914.578,lnwpred_longqCILO,4.778427379
26715,-915.469,lnwpred_longqCILO,4.776151529
26716,-915.424,lnwpred_longqCILO,4.776494842
26717,-915.455,lnwpred_longqCILO,4.776261037
26718,-915.587,lnwpred_longqCILO,4.775133717
26719,-913.394,lnwpred_longqCILO,4.768591974
26720,-913.739,lnwpred_longqCILO,4.772707094
26721,-915.688,lnwpred_longqCILO,4.774127082
26722,-912.479,lnwpred_longqCILO,4.753570229
26723,-915.465,lnwpred_longqCILO,4.776183088
26724,-915.336,lnwpred_longqCILO,4.777094605
26725,-915.34,lnwpred_longqCILO,4.777069366
26726,-915.285,lnwpred_longqCILO,4.777398944
26727,-914.444,lnwpred_longqCILO,4.777980578
26728,-915.848,lnwpred_longqCILO,4.772277232
26729,-913.382,lnwpred_longqCILO,4.768433019
26730,-913.32,lnwpred_longqCILO,4.767595434
26731,-912.926,lnwpred_longqCILO,4.761644741
26732,-916.119,lnwpred_longqCILO,4.768435513
26733,-914.681,lnwpred_longqCILO,4.778637323
26734,-913.054,lnwpred_longqCILO,4.763696209
26735,-919.033,lnwpred_longqCILO,4.677330441
26736,-914.567,lnwpred_longqCILO,4.778397957
26737,-915.075,lnwpred_longqCILO,4.778320118
26738,-912.758,lnwpred_longqCILO,4.758778112
26739,-912.759,lnwpred_longqCILO,4.758795797
26740,-914.906,lnwpred_longqCILO,4.778678075
26741,-914.407,lnwpred_longqCILO,4.777823464
26742,-913.413,lnwpred_longqCILO,4.768841532
26743,-912.492,lnwpred_longqCILO,4.75382561
26744,-916.169,lnwpred_longqCILO,4.767630283
26745,-918.014,lnwpred_longqCILO,4.718595534
26746,-914.247,lnwpred_longqCILO,4.776981768
26747,-914.207,lnwpred_longqCILO,4.776731271
26748,-915.64,lnwpred_longqCILO,4.774621041
26749,-915.413,lnwpred_longqCILO,4.776574965
26750,-912.938,lnwpred_longqCILO,4.761841881
26751,-915.338,lnwpred_longqCILO,4.777082039
26752,-915.304,lnwpred_longqCILO,4.777289271
26753,-913.327,lnwpred_longqCILO,4.767691356
26754,-914.288,lnwpred_longqCILO,4.777222205
26755,-913.332,lnwpred_longqCILO,4.767759659
26756,-916.006,lnwpred_longqCILO,4.770145081
26757,-913.712,lnwpred_longqCILO,4.772417836
26758,-914.463,lnwpred_longqCILO,4.778055675
26759,-920.364,lnwpred_longqCILO,4.609675493
26760,-920.358,lnwpred_longqCILO,4.610015387
26761,-912.076,lnwpred_longqCILO,4.745014451
26762,-913.562,lnwpred_longqCILO,4.770707648
26763,-914.487,lnwpred_longqCILO,4.778144968
26764,-912.591,lnwpred_longqCILO,4.755729122
26765,-912.559,lnwpred_longqCILO,4.755121785
26766,-912.591,lnwpred_longqCILO,4.755729122
26767,-912.693,lnwpred_longqCILO,4.757615322
26768,-912.497,lnwpred_longqCILO,4.753923482
26769,-913.443,lnwpred_longqCILO,4.769230293
26770,-920.082555,lnwpred_longqCILO,4.625277161
26771,-914.1125679,lnwpred_longqCILO,4.776078528
26772,-913.726902,lnwpred_longqCILO,4.772578167
26773,-915.027,lnwpred_longqCILO,4.778456286
26774,-915.24,lnwpred_longqCILO,4.777641261
26775,-913.315,lnwpred_longqCILO,4.767526707
26776,-911.008,lnwpred_longqCILO,4.715916282
26777,-913.562,lnwpred_longqCILO,4.770707648
26778,-914.3633842,lnwpred_longqCILO,4.777619988
26779,-913.26,lnwpred_longqCILO,4.76675896
26780,-915.4347,lnwpred_longqCILO,4.776415459
26781,-914.646,lnwpred_longqCILO,4.778579198
